vid,from,WKT,cost_before,cost_remain,visit_number
2187647464,8659414092,"LINESTRING(8564387.683512887 5347332.657983787,8564400.423017602 5347344.897635303)",14439,7689,1483
6552126400,6552126398,"LINESTRING(8563640.299236322 5352106.176813037,8563660.682443865 5352107.926230534)",9824,12304,870
9567509297,6768697607,"LINESTRING(8562403.717978729 5352156.910053966,8562409.66308093 5352109.67564836)",8572,13556,635
297136568,256212482,"LINESTRING(8561678.415510334 5351258.914252604,8561481.377837421 5351234.42467171)",8914,13214,1055
4425042838,4425042837,"LINESTRING(8565246.326130625 5346858.8209850965,8565257.36703471 5346858.8209850965)",16099,6029,1582
2200691402,2200690029,"LINESTRING(8560136.086139603 5356126.62315423,8560110.607130175 5356203.047708565)",3807,18321,400
6512368942,7914137920,"LINESTRING(8563284.442404639 5351083.990088434,8563303.127011552 5350901.489381342)",10366,11762,721
5137399247,8953935207,"LINESTRING(8562711.164692499 5349042.285132101,8562644.06996767 5349252.731447889)",11828,10300,629
9279952002,3205286135,"LINESTRING(8564217.82345003 5347342.56627187,8564280.671673289 5347274.374149657)",14268,7860,1453
4425043213,4425043232,"LINESTRING(8565246.326130625 5347027.837566435,8565242.079629052 5346957.316481961)",16091,6037,1624
6213604406,2279349918,"LINESTRING(8562215.17330896 5354958.164072844,8562289.062436301 5355017.079364741)",7030,15098,281
297442354,9567509280,"LINESTRING(8562745.986005384 5351975.554568901,8562810.53282927 5351981.969011299)",8882,13246,672
6556690819,6556690804,"LINESTRING(8563286.141005266 5351719.563613025,8563290.387506837 5351688.075462409)",9671,12457,844
4425043202,4425043209,"LINESTRING(8565236.983827166 5346956.150848689,8565213.203418367 5346948.574235967)",16121,6007,1629
260734076,260727273,"LINESTRING(8567980.223842291 5343620.1233557295,8568171.316413002 5343387.665707601)",20518,1610,1705
978243030,978243032,"LINESTRING(8567239.633968238 5344154.390111333,8567305.030092439 5344008.730923926)",19529,2599,1712
2267609114,2267609054,"LINESTRING(8563196.115171952 5353112.729351459,8563215.649079181 5353386.2551980745)",8749,13379,1249
2673671507,2673671580,"LINESTRING(8565015.31644514 5347449.809593963,8565084.109770596 5347336.1550254375)",15273,6855,1529
2389612967,2389612962,"LINESTRING(8568605.3088736 5343017.143702942,8568509.337938087 5342925.680633044)",21304,824,1722
254854099,6512416618,"LINESTRING(8564037.771783404 5351481.072680063,8564053.05918906 5351482.82198006)",10654,11474,893
3505709861,3505709860,"LINESTRING(8559595.081839407 5358563.183711891,8559674.066768635 5358682.811002565)",767,20403,24
6208954975,6208954976,"LINESTRING(8564476.010745572 5351127.720821273,8564525.2701638 5351132.385444903)",11475,10653,930
2021401867,2021401863,"LINESTRING(8560354.356320374 5358055.514284394,8560387.47903263 5358102.19537357)",1690,20360,114
2259716085,2259716046,"LINESTRING(8561985.01292379 5352574.449300156,8562121.750274388 5352286.951693154)",7878,14250,602
260727149,2410451872,"LINESTRING(8567232.839565724 5344351.324954036,8567242.18186918 5344359.482108323)",19099,3029,1663
9620136227,297439830,"LINESTRING(8563141.75995184 5350610.5451744255,8563318.41441721 5350623.955228529)",10638,11490,711
641793022,648796639,"LINESTRING(8562285.665235046 5350800.036861671,8562285.665235046 5350679.927836873)",9535,12593,507
6494902358,6494902353,"LINESTRING(8561472.884834278 5353788.685239738,8561548.47256225 5353838.844406852)",6022,16106,333
6556690802,6556690803,"LINESTRING(8563297.18190935 5351639.094106538,8563302.277711237 5351639.094106538)",9725,12403,856
2410451940,2187766887,"LINESTRING(8566203.487584818 5345366.362867202,8566369.101146102 5345380.93080658)",17709,4419,1648
256225428,9279952002,"LINESTRING(8564280.671673289 5347274.374149657,8564297.657679575 5347258.054741473)",14292,7836,1459
6494902313,4305701388,"LINESTRING(8562042.76534516 5354874.749990714,8562053.806249246 5354649.010735967)",7015,15113,355
2151892643,260734082,"LINESTRING(8562106.462868731 5350784.877384728,8562026.62863919 5350778.463767299)",9426,12702,509
2389612957,260727273,"LINESTRING(8567980.223842291 5343620.1233557295,8568273.232450718 5343470.976929643)",20635,1493,1706
4750622121,4750619217,"LINESTRING(8559179.773985723 5359575.687683957,8559161.08937881 5359571.602432001)",824,20970,58
6556669932,6556669929,"LINESTRING(8561225.738442823 5355561.334308573,8561056.727680283 5355853.01672979)",4875,17253,246
9620137824,9620136436,"LINESTRING(8564161.769629288 5350184.931755311,8564182.152836831 5349946.480139856)",12170,9958,991
260545766,259999336,"LINESTRING(8563943.499448517 5352599.525577479,8563956.238953233 5352444.403643499)",9728,12400,1291
2021401878,2021401875,"LINESTRING(8560444.382153686 5358165.215215652,8560443.532853372 5358214.230943641)",1894,20156,132
6411673829,6411673831,"LINESTRING(8564115.907412317 5347375.7882559085,8564064.94939346 5347421.832956079)",14197,7931,1450
6894355528,2261286835,"LINESTRING(8561811.755659675 5351874.67346544,8561865.261579476 5351291.567127366)",8832,13296,561
2200504419,2200504769,"LINESTRING(8560087.676021688 5358295.340870519,8560101.264826719 5358263.830455182)",1299,20660,90
3976637307,6512416630,"LINESTRING(8564284.91817486 5348974.66350311,8564292.561877688 5348890.720095248)",13243,8885,788
6552013922,6552013923,"LINESTRING(8564434.395030173 5348437.205607142,8564430.1485286 5348515.898696483)",13874,8254,1218
6476883910,260734084,"LINESTRING(8562530.263725556 5350821.610006042,8562552.345533729 5350565.067743499)",9878,12250,1047
5137399298,8281752460,"LINESTRING(8563474.685675036 5349332.014396109,8563850.076413948 5349366.992382035)",12333,9795,776
6552126421,6552126412,"LINESTRING(8563949.44455072 5352370.925735155,8563715.886964291 5352356.346854063)",10022,12106,1307
8184699344,2200689707,"LINESTRING(8560293.206697743 5356864.0587966405,8560294.055998059 5356749.1223385865)",2806,19322,431
4637110951,6114302913,"LINESTRING(8562717.109794699 5349001.478917908,8562695.027986528 5348998.564195167)",11610,10518,622
3589035462,3589034436,"LINESTRING(8561467.789032394 5350762.138215606,8561464.391831135 5350813.447188778)",9496,12632,1116
6552013932,6552013918,"LINESTRING(8564325.684589945 5348430.210698056,8564346.067797488 5348432.542333835)",13707,8421,1199
6512416618,6512416600,"LINESTRING(8564002.101170205 5351792.453259294,8564037.771783404 5351481.072680063)",10639,11489,886
6768939523,4305701378,"LINESTRING(8561278.395062309 5354622.76234089,8561648.689999336 5354761.004720358)",5582,16546,265
259994582,259994662,"LINESTRING(8562478.456406387 5351337.048108114,8562672.096878042 5351351.0423007505)",9295,12833,670
5263374902,2188087059,"LINESTRING(8563547.725502064 5348461.104919505,8563848.377813319 5348487.918855183)",13121,9007,1130
6512416619,619145658,"LINESTRING(8563674.271248892 5351193.6088467445,8564062.401492517 5351228.010744504)",10889,11239,895
9620073594,9620073592,"LINESTRING(8563606.32722375 5348157.413342614,8563619.916028779 5348159.162018158)",13158,8970,1158
6769209412,6769209411,"LINESTRING(8563612.27232595 5352563.952273898,8563594.43701935 5352747.651942945)",10288,11840,1311
2261286985,292229514,"LINESTRING(8562319.637247615 5351064.748631076,8562349.362758616 5350805.284378672)",9473,12655,500
5263360487,2371457459,"LINESTRING(8563534.136697035 5348725.750186515,8563658.134542922 5348737.408741318)",12690,9438,786
8950976832,8950976837,"LINESTRING(8563835.638308605 5347905.607493,8563844.131311748 5348035.589754852)",13805,8323,1410
4425043093,4425043077,"LINESTRING(8565235.285226539 5346924.095990848,8565236.983827166 5346924.095990848)",16124,6004,1598
3725006324,3725006323,"LINESTRING(8562553.194834042 5348675.035643005,8562604.1528529 5348679.116113299)",11825,10303,628
4425043209,4425043213,"LINESTRING(8565242.079629052 5346957.316481961,8565236.983827166 5346956.150848689)",16096,6032,1626
260713559,2410451883,"LINESTRING(8566848.106523355 5344484.170927258,8566914.35194787 5344399.685330242)",18868,3260,1694
1388221018,3406901142,"LINESTRING(8564639.076405915 5347085.537032787,8564663.706115028 5346871.060013822)",15156,6972,1498
6505327990,2187647464,"LINESTRING(8564400.423017602 5347344.897635303,8564726.554338286 5347534.905717527)",14818,7310,1490
2200504803,2200691135,"LINESTRING(8560414.656642687 5357112.022997875,8560429.944048343 5357040.842009519)",2475,19653,194
2673671489,2673671507,"LINESTRING(8565084.109770596 5347336.1550254375,8565084.109770596 5347316.921312621)",15292,6836,1536
2912713387,260713296,"LINESTRING(8563988.512365175 5352096.263453432,8564159.221728345 5352113.174484998)",10236,11892,868
344597148,260730717,"LINESTRING(8561831.289566904 5349710.949577208,8561695.40151662 5349694.042909618)",10408,11720,1373
3805306640,260382561,"LINESTRING(8562229.611414302 5349485.3355422625,8562254.241123417 5349278.964701599)",10860,11268,546
4425042970,4425042930,"LINESTRING(8565176.683504853 5346859.986606186,8565169.039802024 5346897.286558117)",16062,6066,1555
260545570,2188087142,"LINESTRING(8561102.589897254 5351163.871715551,8561128.068906682 5350949.883788898)",9527,12601,638
1998511549,3837007270,"LINESTRING(8563623.313230036 5348142.841059192,8563949.44455072 5348174.317219955)",13503,8625,1166
9620123268,2181393738,"LINESTRING(8564301.05488083 5348774.133284369,8564426.751327345 5348785.791899758)",13467,8661,1178
6512416626,299233713,"LINESTRING(8564114.20881169 5348800.365189526,8564277.27447203 5348816.687301148)",13281,8847,1141
4425043085,4425043203,"LINESTRING(8565236.983827166 5346949.739868293,8565236.983827166 5346932.838213861)",16119,6009,1632
297136590,297136589,"LINESTRING(8561960.383214675 5350239.73567933,8561984.163623475 5349982.043440663)",10148,11980,1125
4898261220,3793456821,"LINESTRING(8567256.619974524 5344374.631128094,8567273.60598081 5344391.528140749)",19144,2984,1672
2410451872,2410451897,"LINESTRING(8566983.145273326 5344619.349476348,8567232.839565724 5344351.324954036)",19087,3041,1659
6411673828,6411673842,"LINESTRING(8564043.716885604 5347284.282375721,8563957.93755386 5347186.366251435)",14375,7753,1455
3205286135,3411364201,"LINESTRING(8564165.166830545 5347397.353466883,8564217.82345003 5347342.56627187)",14175,7953,1447
2886763046,2886763050,"LINESTRING(8564230.562954746 5349991.954548704,8564256.891264489 5349970.966332401)",12208,9920,1023
9620136436,6512416622,"LINESTRING(8564139.687821118 5350448.459961514,8564161.769629288 5350184.931755311)",11931,10197,986
6494902351,6494902342,"LINESTRING(8561194.314331194 5354321.202759027,8561618.964488335 5353964.243507662)",6319,15809,329
6487885711,3976637311,"LINESTRING(8564533.763166944 5348915.78645028,8564576.228182657 5348918.118207666)",13522,8606,817
6769209411,6426035516,"LINESTRING(8563688.709354235 5352554.621593831,8563612.27232595 5352563.952273898)",10103,12025,1305
4425042817,4425042829,"LINESTRING(8565197.91601271 5346832.594549134,8565180.930006424 5346813.361876373)",16039,6089,1548
2371455099,2371455098,"LINESTRING(8564296.808379259 5348845.834000217,8564480.257247142 5348863.904999466)",13462,8666,1123
3793456833,3793456829,"LINESTRING(8567189.525249695 5344477.178986697,8567153.854636496 5344522.044029837)",19300,2828,1680
1388196118,1388196125,"LINESTRING(8565297.284149481 5346091.873937695,8565303.22925168 5346048.166851726)",16219,5909,1519
260713296,6512416599,"LINESTRING(8563973.224959519 5352095.097176528,8563988.512365175 5352096.263453432)",10064,12064,863
3793021264,3793021269,"LINESTRING(8560895.36062057 5354856.667316305,8560931.031233769 5354825.168548042)",4835,17293,396
297442184,2261287702,"LINESTRING(8562841.107640585 5351685.743011046,8562873.381052526 5351369.701256996)",9489,12639,675
260382559,296399881,"LINESTRING(8562659.357373329 5349519.148150078,8562858.942947183 5349539.552369382)",11109,11019,544
4704023597,4704023600,"LINESTRING(8563005.02260124 5351949.313714217,8563050.884818211 5351904.995994309)",9386,12742,822
2258966157,2258965144,"LINESTRING(8559392.948364608 5359436.206525576,8559489.768600436 5359529.582801774)",901,20828,50
2259716225,2259716013,"LINESTRING(8561821.097963134 5353112.729351459,8561832.988167534 5352948.267787596)",6897,15231,459
9620136226,6476883915,"LINESTRING(8563338.797624752 5350638.531396205,8563348.989228524 5350639.697490605)",10651,11477,735
2187766887,260726833,"LINESTRING(8566005.60061159 5345363.44928206,8566203.487584818 5345366.362867202)",17543,4585,1645
2912715504,2912713397,"LINESTRING(8564211.029047517 5352049.612491186,8564213.57694846 5352019.289491126)",10379,11749,884
2259716107,2259716046,"LINESTRING(8561985.01292379 5352574.449300156,8561927.260502419 5352518.465296937)",7636,14492,603
1865214222,1865214220,"LINESTRING(8563382.961241094 5349990.788535446,8563332.852522552 5349965.136280714)",11336,10792,763
4425042863,4425042929,"LINESTRING(8565270.955839738 5346858.8209850965,8565273.503740681 5346887.378743814)",16132,5996,1578
2187767379,2187766878,"LINESTRING(8565616.62106765 5345775.439268501,8565754.207718562 5345907.722803988)",16966,5162,1619
3504757942,2200504419,"LINESTRING(8560101.264826719 5358263.830455182,8560148.825644318 5358198.475860041)",1380,20670,105
6556690829,6556690828,"LINESTRING(8563354.085030409 5351981.969011299,8563360.030132608 5351904.412867822)",9650,12478,848
4425043210,4425043213,"LINESTRING(8565242.079629052 5346957.316481961,8565246.326130625 5346956.150848689)",16095,6033,1627
2410451930,2410451922,"LINESTRING(8566493.948292302 5344920.01224878,8566420.908465272 5345016.73915749)",18366,3762,1665
6494930817,5283548877,"LINESTRING(8563027.104409412 5354145.637755674,8563158.745958123 5353999.822164973)",8298,13830,307
2268169064,2201605119,"LINESTRING(8561374.365997823 5356056.033093177,8561353.98279028 5356131.873676044)",4729,17399,416
2187811936,8918225902,"LINESTRING(8562357.855761757 5350164.526121356,8562366.348764902 5350044.425296494)",10280,11848,536
4291362131,2200504847,"LINESTRING(8559925.45966166 5358305.260838186,8559956.88377329 5358329.769038966)",1117,20813,68
260730702,259994907,"LINESTRING(8562681.4391815 5349268.471391246,8562880.17545504 5349286.543210879)",11360,10768,547
9567509282,9567509291,"LINESTRING(8562748.533906328 5352523.713782931,8562605.002153214 5352677.670689049)",9534,12594,654
6889086473,297136562,"LINESTRING(8561294.53176828 5351207.602823713,8561123.822405111 5351183.696459124)",9274,12854,1128
6512416621,7007310829,"LINESTRING(8564111.660910746 5350734.151622179,8564113.359511375 5350714.3278360795)",11400,10728,973
2188087117,6485649410,"LINESTRING(8563692.955855805 5347885.2068543155,8563766.844983147 5347807.6848349525)",13527,8601,1404
296031212,3184454140,"LINESTRING(8559212.89669798 5358863.13016837,8559291.032326894 5358889.390532753)",82,20370,1
2200689263,2200690611,"LINESTRING(8559968.77397769 5357224.046640235,8559938.199166376 5357234.548925884)",2621,19507,363
6889126100,6889126099,"LINESTRING(8561291.983867336 5351421.013579551,8561288.586666081 5351426.261446667)",9077,13051,592
256225544,256225545,"LINESTRING(8563483.17867818 5349076.096130784,8563869.610321175 5349105.243641999)",12587,9541,1090
4932875173,4932875155,"LINESTRING(8562504.78471613 5349137.306009735,8562550.6469331 5349060.356512673)",11353,10775,600
2912713384,2912713397,"LINESTRING(8564211.029047517 5352049.612491186,8564277.27447203 5352055.443848678)",10416,11712,885
5137398776,5137399298,"LINESTRING(8563850.076413948 5349366.992382035,8564242.453159146 5349404.302378543)",12727,9401,778
259994906,297442355,"LINESTRING(8562579.523143785 5350293.37387485,8562605.002153214 5350047.340346711)",10398,11730,1076
4425042867,4425042862,"LINESTRING(8565279.448842881 5346886.795931535,8565293.886948224 5346893.206868597)",16153,5975,1592
260711574,260711572,"LINESTRING(8566432.798669672 5344777.837170105,8566547.4542121 5344657.223128546)",18405,3723,1664
260711441,260713561,"LINESTRING(8568770.07313457 5342680.424221511,8568683.444502514 5342595.372436796)",21678,450,1725
260730701,260730702,"LINESTRING(8562880.17545504 5349286.543210879,8563072.117326068 5349301.700247945)",11553,10575,552
6556690831,6556690830,"LINESTRING(8563626.710431293 5351638.510996712,8563425.42625681 5351623.350154041)",10268,11860,872
2184449933,2553794845,"LINESTRING(8564841.209880713 5347615.922612603,8564858.195887 5347633.408365899)",14983,7145,1503
9567509276,9567509296,"LINESTRING(8562689.082884327 5352138.832660539,8562633.8783639 5352484.058628726)",9215,12913,643
3525974880,6114302914,"LINESTRING(8562717.959095012 5348997.9812507285,8562741.739503812 5348805.611579427)",11786,10342,634
2201604886,2201604911,"LINESTRING(8561187.51992868 5354177.134223385,8561227.437043453 5354216.213322278)",5532,16596,322
6556690804,6556690823,"LINESTRING(8563235.182986408 5351715.481809713,8563286.141005266 5351719.563613025)",9639,12489,838
6559255598,6559255585,"LINESTRING(8564717.212034827 5349947.063143691,8564742.691044256 5349864.859963211)",12764,9364,1425
2187766831,2187766887,"LINESTRING(8566203.487584818 5345366.362867202,8566226.418693302 5345111.718966956)",17799,4329,1649
6494902342,2201604886,"LINESTRING(8561227.437043453 5354216.213322278,8561194.314331194 5354321.202759027)",5642,16486,325
2267609079,297162023,"LINESTRING(8562365.499464586 5352854.957554413,8562543.852530586 5352900.446176205)",7738,14390,1077
8166677501,8166677502,"LINESTRING(8561550.17116288 5350727.738039702,8561567.157169165 5350541.746070239)",9594,12534,1344
6494924167,6494930789,"LINESTRING(8562655.96017207 5354274.540640875,8562637.275565157 5354262.291873638)",7923,14205,305
5773782828,6889086464,"LINESTRING(8562063.148552703 5351278.739198619,8562068.244354589 5351216.932153379)",8913,13215,494
4425042912,4425042915,"LINESTRING(8565214.052718682 5346825.600845353,8565236.983827166 5346822.103995431)",16045,6083,1551
297442355,297173744,"LINESTRING(8562554.044134358 5350553.9899414135,8562579.523143785 5350293.37387485)",10151,11977,1068
6426035516,6426035528,"LINESTRING(8563788.92679132 5352428.075169285,8563688.709354235 5352554.621593831)",10022,12106,1298
6856626840,6889086466,"LINESTRING(8561680.114110963 5351243.754028262,8561483.07643805 5351219.847570817)",8928,13200,1071
6768826024,6768826020,"LINESTRING(8563299.729810294 5353011.83591979,8563321.811618466 5352742.403330647)",8790,13338,1245
634245111,243877183,"LINESTRING(8563270.85359961 5353021.750254783,8563523.095792951 5353039.829363433)",8729,13399,1234
490913794,5000827745,"LINESTRING(8564491.29815123 5353145.388731341,8564497.243253428 5353146.555139885)",9709,12419,1262
6789434395,6789434394,"LINESTRING(8560529.312185114 5356562.42655072,8560532.709386371 5356545.507430133)",2981,19147,206
6527869696,4543694188,"LINESTRING(8564712.116232943 5346771.399819128,8564830.168976627 5346642.017999573)",15562,6566,1209
260719997,2371455102,"LINESTRING(8564878.57909454 5348890.137157562,8564880.27769517 5348871.483170879)",13822,8306,1486
4425043097,4425038760,"LINESTRING(8565169.889102338 5346900.200623153,8565187.72440894 5346928.758508767)",16099,6029,1570
4335659191,3837007277,"LINESTRING(8563619.066728463 5348169.654078312,8563938.403646633 5348201.130329719)",13469,8659,1156
6494902366,6494902360,"LINESTRING(8561576.499472622 5353857.508352014,8561592.636178592 5353832.428684348)",6086,16042,340
2261287532,6167900149,"LINESTRING(8563523.945093265 5353026.999024642,8564275.575871402 5353090.56769468)",9495,12633,1253
3976637312,6487885700,"LINESTRING(8564461.572640229 5349073.181384683,8564465.8191418 5349031.209141992)",13301,8827,813
296031169,2258965231,"LINESTRING(8559398.893466808 5358893.4754849905,8559415.03017278 5358826.949343361)",287,20219,4
2201604888,2201604833,"LINESTRING(8562229.611414302 5357605.053814195,8562300.103340387 5357693.160298524)",4569,17559,274
2259716453,2259716085,"LINESTRING(8562121.750274388 5352286.951693154,8562198.187302673 5352256.04477124)",7964,14164,640
3464770660,2747763308,"LINESTRING(8563576.60171275 5348584.682830451,8563646.244338522 5348772.38449332)",13052,9076,1372
2268169283,2268169106,"LINESTRING(8560883.47041617 5356557.759204035,8560834.210997941 5356569.427575137)",3537,18591,227
6485649424,2188087117,"LINESTRING(8563766.844983147 5347807.6848349525,8563781.28308849 5347793.1130988635)",13548,8580,1407
5137398779,259988443,"LINESTRING(8564821.675973484 5349469.595232241,8564822.525273798 5349461.433600485)",13229,8899,1458
3411364202,6411675543,"LINESTRING(8564031.826681204 5347531.991453858,8564092.976303833 5347469.043581267)",13997,8131,1435
1865214220,1865214247,"LINESTRING(8563367.673835438 5350107.390584253,8563382.961241094 5349990.788535446)",11270,10858,760
2187689305,2259716267,"LINESTRING(8561642.744897135 5352537.709760054,8561674.169008764 5351863.594104535)",8108,14020,470
4077233214,4077233213,"LINESTRING(8564292.561877688 5350993.6138916565,8564427.600627657 5350997.695378397)",11473,10655,920
3675948251,2188087117,"LINESTRING(8563766.844983147 5347807.6848349525,8563792.323992578 5347610.676893017)",13803,8325,1408
2201604752,2200691091,"LINESTRING(8561750.606037049 5357556.624777638,8561778.632947419 5357556.624777638)",3995,18133,228
9620073592,6185462970,"LINESTRING(8563603.779322807 5348167.9054008,8563606.32722375 5348157.413342614)",13144,8984,1150
6768826020,6167900145,"LINESTRING(8563153.650156239 5352996.089644748,8563299.729810294 5353011.83591979)",8516,13612,1238
4425042973,4425038761,"LINESTRING(8565213.203418367 5346900.200623153,8565236.983827166 5346900.200623153)",16114,6014,1601
2267608891,4726309397,"LINESTRING(8563286.990305582 5353403.751794494,8563360.030132608 5353501.150115886)",8949,13179,1277
2261287469,2201605075,"LINESTRING(8561122.973104795 5354227.878756745,8561163.739519881 5354167.218657237)",5498,16630,356
3793104520,296031117,"LINESTRING(8559494.864402322 5358644.2966824705,8559522.042012379 5358616.869915405)",529,20461,16
4425042907,4425042821,"LINESTRING(8565249.723331882 5346823.269611927,8565261.613536282 5346805.202572656)",16088,6040,1573
292229495,6894355528,"LINESTRING(8561865.261579476 5351291.567127366,8561866.960180104 5351275.823762733)",8848,13280,1061
3589037978,8166677500,"LINESTRING(8561511.103348421 5350965.043534587,8561527.240054393 5350765.636545702)",9385,12743,1095
7206209703,5228129027,"LINESTRING(8564404.669519173 5347365.879932475,8564397.025816344 5347378.702470689)",14459,7669,1471
4077233213,4077233221,"LINESTRING(8564257.740564803 5351193.6088467445,8564292.561877688 5350993.6138916565)",11338,10790,915
297447195,2413773098,"LINESTRING(8564349.464998744 5352489.890258451,8564543.954770714 5352503.303020691)",10306,11822,1303
2201605071,2200691155,"LINESTRING(8561879.69968482 5355564.251087514,8562085.230360875 5355396.8294566665)",5740,16388,405
260730703,3805306640,"LINESTRING(8562254.241123417 5349278.964701599,8562258.487624988 5349227.081226844)",10912,11216,550
2382243948,6556669929,"LINESTRING(8561225.738442823 5355561.334308573,8561269.902059168 5355567.167867368)",4558,17570,245
3189807159,4898300724,"LINESTRING(8567804.418677235 5343892.787838738,8567860.472497977 5343812.968563491)",19981,2147,1696
297162496,297162506,"LINESTRING(8560942.072137855 5357638.895941233,8560968.400447598 5358012.334485527)",2780,19348,195
294966366,260545755,"LINESTRING(8562423.251885958 5351943.4824232245,8562616.892357614 5351963.308827506)",8687,13441,662
6531693592,3504757949,"LINESTRING(8560159.866548402 5357962.736315315,8560167.510251231 5357939.396091451)",1534,20594,168
3161814857,1427603333,"LINESTRING(8564643.322907485 5350495.685937211,8564729.102239227 5350503.848475815)",12246,9882,953
4425043196,4425043190,"LINESTRING(8565189.423009567 5346937.500736157,8565160.546798881 5346940.9976294115)",16141,5987,1611
2410451905,2410451923,"LINESTRING(8566578.029023414 5344922.343005853,8566756.382089414 5344723.648059667)",18597,3531,1678
4404606454,4404607414,"LINESTRING(8562546.400431529 5348737.408741318,8562598.2077507 5348742.655095742)",11763,10365,617
3719799539,3719799531,"LINESTRING(8563836.487608919 5350500.933282634,8563834.789008291 5350529.502215167)",12045,10083,1001
3793021275,2200690385,"LINESTRING(8560930.181933453 5354969.247119066,8560898.757821826 5354937.164653055)",4699,17429,381
260545755,2259716250,"LINESTRING(8562228.762113988 5351924.239188871,8562423.251885958 5351943.4824232245)",8492,13636,656
297442342,297446492,"LINESTRING(8563073.815926697 5351141.13162051,8563114.582341783 5350878.749927335)",10191,11937,695
343606367,243860469,"LINESTRING(8562280.56943316 5348961.255824675,8562286.514535358 5348903.5447335765)",11237,10891,579
4284624656,4284624649,"LINESTRING(8563635.203434436 5349618.254777061,8563629.258332236 5349724.358335405)",11985,10143,775
2021401901,2021401903,"LINESTRING(8560337.370314088 5358700.901117061,8560384.081831371 5358688.062967664)",2116,19895,100
2200689719,2200691348,"LINESTRING(8561491.569441194 5356150.542222049,8561573.951571679 5356150.542222049)",4517,17611,377
2200691091,2200691061,"LINESTRING(8561678.415510334 5357554.290854536,8561750.606037049 5357556.624777638)",3967,18161,224
2187647491,6556690818,"LINESTRING(8563605.477923436 5351878.755338572,8563615.669527207 5351765.046685328)",9939,12189,862
2200690527,6789434396,"LINESTRING(8560553.092593914 5356442.826530862,8560587.064606486 5356310.976583831)",3222,18906,225
3976637311,3976637312,"LINESTRING(8564465.8191418 5349031.209141992,8564533.763166944 5348915.78645028)",13479,8649,815
6208954951,3741078540,"LINESTRING(8564684.938622884 5351019.268980899,8564747.786846142 5350950.466855584)",11855,10273,938
2371457459,2371457460,"LINESTRING(8563533.287396722 5348744.986809767,8563534.136697035 5348725.750186515)",12565,9563,781
5830273147,5830273149,"LINESTRING(8560544.59959077 5357844.285284911,8560509.778277885 5357785.352083058)",2059,20069,213
2200689179,2200690668,"LINESTRING(8560173.455353431 5356597.431725502,8560173.455353431 5356526.254675176)",3122,19006,362
2916015745,259994908,"LINESTRING(8563061.925722295 5351388.360250648,8563025.405808782 5351738.806424179)",10030,12098,684
3875170163,3875170190,"LINESTRING(8564110.811610432 5350688.673587329,8564132.893418603 5350464.201926791)",11656,10472,984
2200689209,2200689601,"LINESTRING(8560416.355243316 5356269.555083619,8560472.409064058 5356179.128505731)",3505,18623,236
9567509281,9567509295,"LINESTRING(8562727.30139847 5352141.748366781,8562724.753497528 5352176.736912938)",8926,13202,660
299233713,6294114058,"LINESTRING(8563913.77393752 5348780.545521027,8564114.20881169 5348800.365189526)",13117,9011,1133
6411673856,6505317015,"LINESTRING(8564273.02797046 5347230.078679698,8564138.838520803 5347089.0339816315)",14519,7609,1465
6552013925,6552013924,"LINESTRING(8564390.23141383 5348434.29106105,8564408.916020744 5348389.407166458)",13800,8328,1213
5000827764,5000827769,"LINESTRING(8564295.959078945 5353119.144577746,8564335.876193717 5353224.121636234)",9636,12492,1268
6512368945,1865214247,"LINESTRING(8563367.673835438 5350107.390584253,8563376.166838579 5350107.390584253)",11160,10968,722
2151892638,260734082,"LINESTRING(8562106.462868731 5350784.877384728,8562116.654472504 5350679.344787134)",9452,12676,511
4230602324,259988442,"LINESTRING(8564778.361657456 5349978.545405051,8564787.703960912 5349853.78299439)",12835,9293,1424
2200689586,2200691619,"LINESTRING(8560276.22069146 5356539.08984072,8560265.179787373 5356667.442470293)",3293,18835,457
2429620075,2184449933,"LINESTRING(8564858.195887 5347633.408365899,8564863.291688884 5347627.579777818)",14991,7137,1508
2200690942,2200689707,"LINESTRING(8560293.206697743 5356864.0587966405,8560411.25944143 5356548.424517694)",3029,19099,448
2021401893,2021401894,"LINESTRING(8560365.397224458 5358386.371559042,8560530.161485428 5358385.788026148)",2009,20041,128
6411673858,6411673843,"LINESTRING(8564118.45531326 5347246.398038851,8564154.125926461 5347213.759349142)",14380,7748,1467
6769215334,6769215333,"LINESTRING(8563398.248646751 5353811.431805271,8563382.11194078 5354015.570138695)",8824,13304,314
3525974883,3525974882,"LINESTRING(8562558.290635929 5348996.81536196,8562716.260494385 5349013.720763386)",11576,10552,609
2200690564,2200691566,"LINESTRING(8560107.209928917 5356609.100146371,8560029.074300004 5356705.948604548)",3149,18979,420
2021401903,2021401904,"LINESTRING(8560302.549001202 5358701.484669728,8560337.370314088 5358700.901117061)",2068,19936,99
299231808,254855253,"LINESTRING(8563800.81699572 5349876.5199446315,8564011.443473661 5349903.3379573235)",12034,10094,746
8865197888,8865197890,"LINESTRING(8559922.062460404 5358396.8751573665,8559884.693246577 5358377.6185695)",1235,20695,73
8953935204,260730702,"LINESTRING(8562880.17545504 5349286.543210879,8562886.120557241 5349224.166433471)",11423,10705,551
2914445087,2914445086,"LINESTRING(8564002.950470518 5350435.050160242,8564013.142074289 5350298.03808037)",11683,10445,756
297174244,6856626840,"LINESTRING(8561483.07643805 5351219.847570817,8561509.404747793 5350983.701717024)",9166,12962,1080
