vid,from,WKT,cost_before,cost_remain,visit_number
4011643236,2315734817,"LINESTRING(8569021.466027597 5352061.275209825,8569048.643637653 5352078.769315186)",873,20536,516
2281407988,2281432394,"LINESTRING(8566500.742694816 5356370.483850641,8566437.045171244 5356674.443573753)",6762,15431,2880
2191617070,2191616531,"LINESTRING(8567266.811578296 5350230.407329052,8567241.332568867 5350228.075242942)",2243,20836,6625
295841530,292257615,"LINESTRING(8567535.190477608 5353445.743760132,8567521.60167258 5353582.218957247)",3039,18396,562
295841063,8393002303,"LINESTRING(8567229.442364467 5353419.498759401,8567157.251837755 5353413.083326037)",3212,18280,691
260540138,297485460,"LINESTRING(8564860.743787942 5354537.601391208,8564719.75993577 5354497.354364325)",6605,15902,3973
2281408306,2280835680,"LINESTRING(8567571.710391123 5355662.25539153,8567412.041932037 5355684.423174908)",5391,16819,2912
2365925872,2365925874,"LINESTRING(8566193.295981046 5353611.963817171,8566185.652278217 5353610.214116896)",4392,17504,1925
2280835750,290901343,"LINESTRING(8565860.370257849 5354088.4777717935,8565839.987050306 5354306.037544957)",5130,16747,1847
6562169984,2670951061,"LINESTRING(8565816.206641506 5354552.183690294,8565814.508040877 5354646.677542295)",5472,16469,2137
2281409289,2281408268,"LINESTRING(8568051.56506869 5355988.943862229,8568099.12588629 5356145.875082036)",5743,17023,5164
2321236278,2321236557,"LINESTRING(8567935.210925633 5351754.55057199,8567891.896609606 5351808.19749786)",888,19979,16
9625692672,9625692671,"LINESTRING(8565795.823433964 5351660.086084633,8565789.029031448 5351672.331427053)",3023,18821,1734
2365925878,2365925873,"LINESTRING(8566163.570470046 5353611.380583708,8566161.022569103 5353624.211728305)",4432,17478,2000
2186270167,260539805,"LINESTRING(8566340.224935416 5352020.4557585325,8566326.636130389 5352319.608175005)",3041,18608,1076
2281408394,2281409119,"LINESTRING(8566321.540328503 5354418.027400816,8566234.911696445 5354410.44471178)",5060,16922,2282
2281432381,2281432189,"LINESTRING(8567209.059156924 5355425.4134242395,8567113.08822141 5355448.163991816)",5225,16767,2313
299446192,299446193,"LINESTRING(8569785.836310448 5352714.410781724,8569931.915964505 5352751.734199001)",2041,20668,4890
2279350221,2279349644,"LINESTRING(8564096.37350509 5355929.439036212,8564030.97738089 5355931.189172721)",8553,14345,5834
2281408964,2281408055,"LINESTRING(8567375.522018524 5353565.305255777,8567334.755603438 5353844.676885692)",3465,18076,796
299387600,7576933143,"LINESTRING(8569179.435886053 5352577.365142885,8569119.984864054 5352723.158444217)",1680,20116,1546
5472928156,5472928164,"LINESTRING(8566510.084998272 5351381.94621736,8566516.030100472 5351298.56418686)",2299,19544,1723
2281407901,2281408605,"LINESTRING(8568090.632883146 5356253.219894813,8568116.111892575 5356305.142558557)",5851,16933,5250
2281407760,2281408571,"LINESTRING(8567597.18940055 5355752.676944932,8567608.230304636 5355789.429182376)",5358,16892,3038
6193736907,5539369185,"LINESTRING(8568131.399298232 5352931.938429247,8568142.440202318 5352968.096332689)",2083,19268,404
2200688973,2200688806,"LINESTRING(8564641.624306858 5353495.317852375,8564626.3369012 5353602.048853298)",5999,16572,4247
2641610397,2641610399,"LINESTRING(8565304.927852308 5350711.412576979,8565309.17435388 5350704.999010171)",3632,19370,6288
8663770862,8663823883,"LINESTRING(8564111.660910746 5357940.5631012535,8564106.56510886 5357967.987873757)",9995,12860,5622
2281408358,2281408306,"LINESTRING(8567412.041932037 5355684.423174908,8567372.124817265 5355688.506719714)",5431,16787,2932
4997023444,2641610390,"LINESTRING(8565307.475753251 5350689.256637653,8565298.133449795 5350679.927836873)",3661,19386,6487
297162384,260540416,"LINESTRING(8565312.571555138 5355203.160806188,8565429.774998508 5355202.57747297)",7375,15797,6966
2248444921,2248445229,"LINESTRING(8565321.06455828 5354447.774932871,8565321.913858594 5354639.677964789)",7038,16160,7056
3126151863,3126151867,"LINESTRING(8566465.072081616 5351702.070182864,8566467.61998256 5351676.99632364)",2340,19208,821
3764633988,3764633987,"LINESTRING(8565226.792223396 5351279.905373228,8565261.613536282 5351283.4038979355)",3652,18855,3971
297407930,297454631,"LINESTRING(8568636.732985228 5355716.508218101,8568533.118346887 5355769.011254759)",4977,17598,4267
297408737,297407932,"LINESTRING(8569414.692073109 5354841.501229383,8569528.498315223 5354766.254471456)",3976,19007,6216
2280835842,2371500219,"LINESTRING(8566187.350878846 5356884.47912813,8565893.492970105 5356798.130603863)",7519,14952,3806
260540182,2562561643,"LINESTRING(8565384.762081852 5356510.502450764,8565384.762081852 5356559.509458767)",7710,14762,3812
5148844181,6133595702,"LINESTRING(8565105.342278453 5350835.603423721,8565084.109770596 5350833.854245361)",3816,19143,6097
259988452,5344051330,"LINESTRING(8566090.530643018 5350636.199207842,8566078.640438618 5350635.033113881)",3035,19843,5739
297162405,241927965,"LINESTRING(8564445.435934259 5356719.950874711,8564506.585556885 5356715.86687707)",8632,14050,4742
3793415570,3793415577,"LINESTRING(8568352.217379944 5356588.680419455,8568317.396067059 5356498.250739107)",6076,16966,6470
8963107190,2281432267,"LINESTRING(8566700.32826867 5356525.087842824,8566769.970894441 5356749.1223385865)",6702,15626,3275
2280852592,2280852274,"LINESTRING(8567053.637199411 5356696.030342604,8567105.444518581 5356689.029222893)",6640,15917,4175
2641610454,260542060,"LINESTRING(8566952.57046201 5351498.56569484,8566781.86109884 5351486.903681335)",1864,19548,524
2200689563,2200690217,"LINESTRING(8564852.250784798 5353533.227630539,8564848.004283227 5353562.389103458)",5712,16732,3659
3764633987,5339171000,"LINESTRING(8565224.244322453 5351309.059785967,8565226.792223396 5351279.905373228)",3617,18839,3733
2281408116,2281409134,"LINESTRING(8567752.611358063 5355848.349739052,8567801.870776292 5356060.700188113)",5605,16855,3756
255028736,7735759642,"LINESTRING(8565927.464982675 5352276.454991183,8565926.615682364 5352288.1179941045)",3430,18396,1656
5339170977,5339170971,"LINESTRING(8565448.459605422 5350877.583802985,8565384.762081852 5350965.043534587)",3603,19190,5315
6552126389,297446497,"LINESTRING(8564351.163599372 5352475.894353247,8564126.099016089 5352459.5658237785)",5545,17256,5356
6512506881,2640232902,"LINESTRING(8563472.987074409 5358365.364397984,8563336.249723809 5358361.279677733)",10652,12045,4824
2280852279,2280852240,"LINESTRING(8563937.55434632 5357560.125663391,8563910.376736261 5357547.28908874)",9559,13033,4345
2281432352,2281432642,"LINESTRING(8567002.679180553 5354490.938187723,8566912.65334724 5354483.938727388)",4422,17320,1339
2367002389,2367002390,"LINESTRING(8566457.428378787 5356811.549578674,8566476.962286016 5356810.966144583)",6977,15368,3324
295840983,295840982,"LINESTRING(8567684.667332921 5353335.515254506,8567768.748064034 5353337.264903127)",2729,18744,657
2186270390,2186270167,"LINESTRING(8566326.636130389 5352319.608175005,8566345.320737302 5352486.974443132)",3213,18486,1229
2281409192,2281407729,"LINESTRING(8566652.76745107 5353740.859308966,8566659.561853586 5353681.952097957)",4091,17752,1720
2932696672,2932696855,"LINESTRING(8568674.102199057 5350794.206290693,8568617.199078 5350675.263439987)",1055,21315,3426
3189759139,299253633,"LINESTRING(8566553.399314301 5357425.34251321,8566485.455289157 5357444.013655557)",7605,14953,4179
260540054,2640232889,"LINESTRING(8564976.248630682 5354574.348828679,8564971.152828796 5354588.931185362)",6352,15982,3289
2281432690,2280835695,"LINESTRING(8566683.342262385 5355743.926433609,8566651.068850443 5356015.779496544)",6057,16040,2632
4234173456,4234173480,"LINESTRING(8568026.935359577 5351232.675418397,8568026.086059261 5351109.645426787)",983,20606,926
3792952363,2195004004,"LINESTRING(8569086.012851482 5355651.754880998,8569139.518771281 5355786.51233283)",5146,18052,7058
3949693780,2641610409,"LINESTRING(8565263.312136909 5350806.450493963,8565213.203418367 5350801.202976304)",3675,19238,5911
6556748336,6556748335,"LINESTRING(8564921.893410569 5357271.890482015,8564919.345509626 5357569.461365174)",9215,13716,6001
2562561364,2562561361,"LINESTRING(8564204.234645003 5354194.049037087,8564161.769629288 5354329.951932234)",7109,15709,5451
2281407995,2281432409,"LINESTRING(8566541.509109901 5356013.44596005,8566538.111908643 5356049.032455162)",6126,15936,2534
297454574,297454575,"LINESTRING(8568313.998865802 5355086.494890397,8568378.545689687 5355212.494142658)",4295,17850,2749
3741078538,3741078536,"LINESTRING(8564685.7879232 5350787.792666838,8564678.993520685 5350859.508894257)",4288,18914,7072
297186399,297186402,"LINESTRING(8563817.803002005 5357883.9632945405,8563811.857899806 5358150.627251258)",10145,12524,4682
4144547311,2641610414,"LINESTRING(8565447.610305108 5350839.684841174,8565383.063481223 5350833.854245361)",3492,19300,5303
297454587,297454586,"LINESTRING(8568629.938582715 5354766.837777316,8568692.786805972 5354892.832700271)",4051,18297,3341
6562153072,2467786966,"LINESTRING(8567854.527395777 5353476.654633708,8567853.678095464 5353919.3329377705)",3161,18376,777
2640232891,297162351,"LINESTRING(8564663.706115028 5355672.755913914,8564650.117309999 5355671.005826025)",7495,14937,3604
297408746,297408502,"LINESTRING(8569771.398205105 5353835.344921302,8569787.534911077 5353875.005834605)",3175,19792,6140
5472928171,5472928167,"LINESTRING(8566738.546782814 5351401.188330483,8566621.343339441 5351391.275721785)",2103,19530,1041
2371500202,2371500208,"LINESTRING(8566220.473591102 5356856.474113506,8566196.693182303 5356841.888201786)",7178,15141,3236
4011643224,4011643220,"LINESTRING(8568933.988095226 5351959.810047212,8568922.947191142 5351973.222045489)",901,20529,553
2931996114,295850415,"LINESTRING(8568130.549997918 5353581.05249409,8568139.043001061 5353585.135115781)",2419,18815,235
6556748315,241928326,"LINESTRING(8564943.975218741 5356057.783253503,8564941.427317798 5356418.323301968)",8036,14562,4362
292229625,5148249093,"LINESTRING(8564822.525273798 5351569.121188181,8564796.196964055 5351870.008469767)",4288,18110,3507
299253680,299446346,"LINESTRING(8567060.431601925 5357270.140093222,8567127.526326753 5357250.302376593)",7406,15569,6183
260540483,2279350088,"LINESTRING(8563834.789008291 5353679.03590908,8563807.611398233 5353825.42971939)",7086,15930,6362
7735759658,7735759656,"LINESTRING(8566164.41977036 5351814.61182491,8566218.774990475 5351847.26664935)",2858,18925,1489
4011643229,4011643220,"LINESTRING(8568933.988095226 5351959.810047212,8568950.124801198 5352007.626825103)",942,20522,635
6562169983,6562169980,"LINESTRING(8565817.905242134 5354532.935060328,8565663.332584934 5354579.01518033)",5554,16424,2257
4144547328,4144547329,"LINESTRING(8564426.751327345 5351649.006979182,8564363.903104087 5351643.175876349)",4558,18079,4542
4011643319,2315734722,"LINESTRING(8568836.318559084 5352291.033747119,8568895.769581083 5352302.696768311)",1117,20268,456
292253971,299385938,"LINESTRING(8566454.880477844 5357119.607889407,8566472.715784445 5357167.451193942)",7264,15126,3489
5148150094,5148150083,"LINESTRING(8564452.230336772 5353574.636949338,8564425.90202703 5353587.468043265)",6207,16470,4730
1651308878,295841686,"LINESTRING(8566719.862175899 5353079.486886083,8566708.821271814 5353078.320485946)",3362,18247,974
4362390507,4362390505,"LINESTRING(8565184.32720768 5352059.525801097,8565179.231405796 5352189.566079488)",4591,18050,4551
290940337,260540039,"LINESTRING(8565147.807294168 5354635.011582711,8565209.80621711 5354647.844139058)",6598,16084,4740
8663823883,297186407,"LINESTRING(8564125.249715775 5357865.291268922,8564111.660910746 5357940.5631012535)",9967,12884,5596
9570070060,260728451,"LINESTRING(8569357.788952053 5351354.5408521965,8569474.143095108 5351398.27285624)",1673,21326,6276
6552126388,260545766,"LINESTRING(8563956.238953233 5352444.403643499,8564117.606012946 5352458.982662542)",5876,17252,6807
6556690800,6556690796,"LINESTRING(8563433.91925995 5351424.512157299,8563427.97415775 5351466.495192863)",5418,17776,7044
295842320,295849576,"LINESTRING(8566466.770682244 5354632.095095101,8566403.922458988 5354624.512231592)",5007,16874,1865
297162426,297162427,"LINESTRING(8564827.621075684 5357271.307019047,8564822.525273798 5357066.5137785785)",9216,14006,7116
3905551587,3905551586,"LINESTRING(8566186.501578532 5358140.123931063,8566240.856798645 5358273.750389236)",8790,14234,6402
4011643331,4011643329,"LINESTRING(8569061.383142369 5352447.319445481,8569060.533842053 5352453.1510521835)",1263,20270,766
6294517483,6294517484,"LINESTRING(8562837.710439326 5358479.737293452,8562928.585572954 5358479.737293452)",11351,11683,6445
295855293,295844096,"LINESTRING(8567585.29919615 5353027.582221476,8567438.37024178 5353011.83591979)",2630,18768,489
2281408737,2281407696,"LINESTRING(8566549.15281273 5354914.415335108,8566446.387474703 5354901.582411062)",5210,16697,1982
2321236094,2321236577,"LINESTRING(8567929.265823433 5351801.200055209,8567932.66302469 5351819.859913967)",887,19996,26
2281408174,2281408232,"LINESTRING(8566286.719015617 5354610.513115198,8566199.241083246 5354601.180382638)",5213,16755,2218
2281407725,2281408441,"LINESTRING(8567593.792199293 5355077.16168034,8567590.394998036 5355271.411045236)",4847,17233,2593
260554953,295844292,"LINESTRING(8566452.3325769 5354205.131173084,8566346.170037616 5354192.882497225)",4751,17160,2002
674131908,5344050717,"LINESTRING(8566405.621059617 5351188.361110806,8566223.87079236 5351172.034840144)",2661,19479,2737
2200689090,2200689149,"LINESTRING(8564752.882648028 5353676.702958636,8564691.7330254 5353674.370008778)",5964,16550,3997
2281408415,2281408618,"LINESTRING(8567320.317498095 5356458.578640666,8567580.203394264 5356557.175785865)",6504,16362,5673
260710007,2321236395,"LINESTRING(8567361.933213495 5351276.406849837,8567346.645807838 5351274.074501638)",1558,20057,992
5472928654,5472928159,"LINESTRING(8566493.948292302 5351267.077460554,8566586.522026557 5351223.3460729495)",2449,19646,2627
2315735005,2315734840,"LINESTRING(8568240.10973846 5352350.515308021,8568189.151719604 5352354.597389866)",1246,19756,82
297408002,2931733882,"LINESTRING(8568392.98379503 5353428.247084754,8568397.230296602 5353375.757256015)",2405,19144,823
5209790748,5209790746,"LINESTRING(8565193.66951114 5353411.916884082,8564973.700729739 5353410.750442274)",5449,16928,3448
2200689413,6512507946,"LINESTRING(8563006.721201869 5358027.505743364,8562905.65446447 5358021.087131258)",10869,12014,5769
2318283698,2318283626,"LINESTRING(8568818.483252484 5353687.784478452,8568755.635029227 5353557.140031587)",2796,19265,2530
5148150063,5148150065,"LINESTRING(8564158.372428032 5353237.535456817,8564198.289542804 5353358.843929831)",6355,16534,5796
4077233219,4077233220,"LINESTRING(8564219.52205066 5351190.693437526,8564137.989220489 5351183.696459124)",4704,18364,6579
2279350088,2267608968,"LINESTRING(8563834.789008291 5353646.374656104,8563834.789008291 5353679.03590908)",6936,16068,6296
2187811916,5336444444,"LINESTRING(8566349.567238873 5351691.574140551,8566204.336885132 5351676.41321144)",2577,19055,1035
260541869,4087273406,"LINESTRING(8568243.506939717 5351945.814939183,8568101.673787232 5351944.065552159)",925,20010,50
7735759647,4527030074,"LINESTRING(8566125.351955904 5352247.297547826,8566121.105454331 5352293.949501047)",3228,18506,1323
297447247,259988501,"LINESTRING(8564682.390721941 5353123.8101996435,8564492.147451542 5353104.564524399)",5724,16908,4515
3871388276,9620218243,"LINESTRING(8564292.561877688 5352925.523332019,8564287.466075802 5353072.488487452)",5931,16823,5117
295840884,295844195,"LINESTRING(8566421.757765587 5353194.961223413,8566289.26691656 5353186.796324198)",3908,17899,1589
297487864,260540186,"LINESTRING(8565415.336893165 5356058.366640353,8565078.164668396 5356054.866319808)",7541,14924,3782
6467393253,6467393248,"LINESTRING(8567498.670564093 5352284.035941419,8567494.424062522 5352333.603845162)",1955,19321,294
8788406121,8788406123,"LINESTRING(8567843.486491691 5354551.017105526,8567888.499408348 5354564.43283919)",3805,17940,1345
3821145042,6467393268,"LINESTRING(8567454.506947752 5352243.798660763,8567451.109746493 5352280.537040543)",1857,19334,198
6208954965,6208954956,"LINESTRING(8564523.571563171 5351152.79320077,8564519.3250616 5351209.935155251)",4578,18531,6748
6562194485,6562194486,"LINESTRING(8565757.604919821 5354645.510945678,8565718.537105363 5354644.927647424)",5568,16409,2252
2641610423,290056955,"LINESTRING(8565042.494055197 5351315.473769026,8565037.398253312 5351337.6311990535)",3763,18689,3702
7503923803,2187689369,"LINESTRING(8567840.089290434 5353474.904958876,8567615.874007463 5353453.325663014)",2950,18555,715
2371500201,2371500198,"LINESTRING(8566382.68995113 5356799.297470469,8566385.237852072 5356841.304765792)",6961,15279,3006
2267608968,6588315372,"LINESTRING(8563884.048426518 5353113.312553667,8563834.789008291 5353646.374656104)",6903,16095,6266
6559049185,6559045381,"LINESTRING(8568620.596279258 5351781.957115049,8568656.266892457 5351690.407914357)",725,20564,318
2195004036,297408018,"LINESTRING(8569510.663008623 5355272.57772034,8569572.661931565 5355400.912875228)",4497,18632,6811
6117554842,2281467121,"LINESTRING(8565542.731940309 5353988.740273517,8565535.08823748 5353960.743974947)",5197,16824,2396
6562169899,2280835750,"LINESTRING(8565839.987050306 5354306.037544957,8565712.592003163 5354306.037544957)",5259,16666,2075
299387606,299446197,"LINESTRING(8569562.470327795 5353011.252723943,8569417.239974052 5352983.259366268)",2236,20139,3440
2365925882,2365925880,"LINESTRING(8566160.17326879 5353630.0440726075,8566158.47466816 5353635.876420566)",4444,17467,2008
4366578544,4366578540,"LINESTRING(8564387.683512887 5356670.9430213645,8564427.600627657 5356684.361812679)",8615,14021,4533
2281408406,2281408958,"LINESTRING(8568243.506939717 5355972.609166203,8568251.99994286 5356076.451650813)",5837,17185,6392
2371500198,2371500196,"LINESTRING(8566416.661963701 5356794.046571895,8566382.68995113 5356799.297470469)",6919,15306,2962
297454588,297454587,"LINESTRING(8568692.786805972 5354892.832700271,8568755.635029227 5355023.495904211)",4196,18256,3698
2281409045,2281408068,"LINESTRING(8568197.644722745 5355624.336937158,8568307.204463288 5355822.097959782)",5165,17392,4177
2281467180,2281467123,"LINESTRING(8565969.080698077 5353704.698402562,8565939.355187075 5353690.117431674)",4541,17287,1663
2367002379,2367002388,"LINESTRING(8566481.208787587 5356808.63240859,8566478.660886643 5356798.130603863)",6993,15377,3420
7735759651,301727385,"LINESTRING(8566221.322891416 5351692.74036689,8566076.94183799 5351676.99632364)",2720,18981,1238
5148249088,9625692671,"LINESTRING(8565795.823433964 5351660.086084633,8565786.481130505 5351659.50297349)",3018,18830,1743
297454580,4617425214,"LINESTRING(8568680.896601573 5355182.74416531,8568694.4854066 5355213.660810374)",4382,18084,3786
4874618642,4874618701,"LINESTRING(8566311.34872473 5350852.512164819,8566309.650124103 5350864.756444789)",2840,19781,4464
2912719108,2912719109,"LINESTRING(8564281.520973602 5351820.443035157,8564275.575871402 5351865.343476433)",4851,17842,4798
6512520304,6512520301,"LINESTRING(8563292.93540778 5358536.924268701,8563342.194826009 5358503.078873526)",10944,11945,5790
2562561376,297162326,"LINESTRING(8564383.437011316 5355322.1615475835,8564286.616775488 5355116.827887757)",7883,15146,6427
260540360,260540322,"LINESTRING(8565317.667357024 5356161.043295642,8565161.396099197 5356159.293115887)",7562,14902,3776
490913794,259988505,"LINESTRING(8564673.048418485 5353160.552053821,8564497.243253428 5353146.555139885)",5744,16876,4454
6562133501,6562133511,"LINESTRING(8565324.461759537 5352471.812218194,8565249.723331882 5352465.980599796)",4329,17861,2865
2281407811,2281408438,"LINESTRING(8567840.938590748 5355734.0091973925,8568003.154950777 5356000.61151981)",5524,17046,4243
297171788,6487120157,"LINESTRING(8565537.636138422 5350849.596862438,8565473.089314537 5350842.6001404505)",3401,19340,5038
6512520308,6557052284,"LINESTRING(8563225.840682952 5359086.053841161,8563260.66199584 5359167.171372869)",11446,11413,5638
2281408517,2281408653,"LINESTRING(8566222.172191732 5353755.440359373,8566138.940760933 5353749.607936469)",4577,17366,2143
3667231925,6557099505,"LINESTRING(8562769.766414184 5358878.886378101,8562765.519912612 5359048.121425276)",11931,11153,6645
2280852681,2280852279,"LINESTRING(8563910.376736261 5357547.28908874,8563873.007522434 5357525.1168651655)",9603,13024,4497
2280835837,2280835702,"LINESTRING(8567859.623197662 5352920.274619397,8567858.773897348 5352873.036339013)",2257,19149,504
260542007,260542028,"LINESTRING(8567116.485422669 5351770.294746436,8566929.639353527 5351759.21550979)",1942,19419,414
674109289,7735759645,"LINESTRING(8565347.392868023 5352220.472780621,8565346.54356771 5352231.552566398)",4012,18109,2686
2281407816,2280835826,"LINESTRING(8566802.244306384 5353663.871741654,8566788.655501356 5353770.604676032)",3893,17769,1115
3667231915,260547321,"LINESTRING(8562717.959095012 5358032.173827678,8562752.7804079 5358226.484916003)",11254,11759,6336
2315735069,2315734878,"LINESTRING(8568676.650099998 5352168.572907068,8568677.499400314 5352174.987482506)",807,20215,94
5339170980,5339170982,"LINESTRING(8565184.32720768 5350850.179922841,8565182.628607053 5350870.003998279)",3743,19163,5884
2201604823,2279349333,"LINESTRING(8563533.287396722 5356226.966972906,8563524.794393579 5356241.551920374)",9191,13790,6214
2315734979,2315734891,"LINESTRING(8568278.328252602 5352330.104925649,8568257.095744746 5352257.79421691)",1228,19874,149
1782466278,1782466221,"LINESTRING(8566391.182954274 5351353.957760198,8566323.23892913 5351348.126842216)",2420,19392,1612
6496594958,6496594959,"LINESTRING(8569276.256121881 5351313.72450048,8569259.270115595 5351491.5684849825)",2074,21112,7005
3792952367,3792952365,"LINESTRING(8569015.520925397 5355848.933112766,8569065.62964394 5355959.774782306)",5320,17886,7081
2562561643,260540179,"LINESTRING(8565385.611382166 5356423.57398844,8565384.762081852 5356510.502450764)",7661,14797,3745
2281432420,2281432336,"LINESTRING(8566864.243229326 5356042.615208277,8566828.572616126 5356294.641322283)",6236,15976,2917
8665131446,8665131448,"LINESTRING(8564781.758858712 5357839.6172949085,8564774.964456199 5357881.0457880655)",9684,13395,6629
2561533070,2561533069,"LINESTRING(8564735.896641742 5357270.723556117,8564735.047341427 5357426.509458508)",9259,13687,6042
6556748321,260540156,"LINESTRING(8564564.337978257 5355050.328753578,8564551.598473543 5355091.16149894)",7194,15328,4028
2187811877,2187811905,"LINESTRING(8568501.694235258 5350869.420936633,8568720.813716343 5350880.499114133)",819,21223,2463
6484967329,6484967344,"LINESTRING(8565800.069935534 5351651.339421339,8565784.782529877 5351649.590089668)",3014,18837,1756
5472928893,5472928172,"LINESTRING(8566242.555399274 5351423.929060916,8566201.788984189 5351376.698375232)",2565,19299,1790
297407990,297407980,"LINESTRING(8568664.759895599 5354280.956668244,8568719.964416027 5354408.111577935)",3581,18646,2964
6562194514,6562194504,"LINESTRING(8565804.316437107 5355110.994611353,8565800.069935534 5355197.91080854)",6024,16044,2552
6484967332,6484967341,"LINESTRING(8565868.013960676 5350882.248301259,8565853.575855333 5350881.665238847)",3019,19513,4075
2912719117,2912719108,"LINESTRING(8564275.575871402 5351865.343476433,8564261.13776606 5351864.177228465)",4865,17836,4846
2186319139,2281467034,"LINESTRING(8566062.503732648 5353516.314018122,8566050.613528248 5353560.639412506)",4342,17458,1560
6294518416,2280852268,"LINESTRING(8563078.062428268 5358906.897483544,8562982.940793067 5358906.897483544)",11318,11405,4941
2280852551,6512506873,"LINESTRING(8563196.115171952 5358362.44674048,8563112.03444084 5358363.030271906)",10876,11892,5182
6422056798,6422056795,"LINESTRING(8565076.466067767 5356842.471637814,8565064.575863367 5356985.4145679725)",8623,14233,5628
2279350065,2279350309,"LINESTRING(8563687.010753607 5356302.808949471,8563534.136697035 5356222.299794546)",9169,13811,6208
290056955,2186433315,"LINESTRING(8565221.69642151 5351337.6311990535,8565042.494055197 5351315.473769026)",3740,18711,3693
2187812025,1993238695,"LINESTRING(8567412.89123235 5350763.88738049,8567373.823417895 5350760.972105866)",1733,20483,2924
299387603,297408756,"LINESTRING(8569507.265807366 5353238.118666846,8569476.69099605 5353353.594972784)",2440,19922,3386
295841327,295849972,"LINESTRING(8567784.884770006 5352635.682189321,8567772.994565606 5352768.063241133)",2085,19171,273
9625692671,6484967344,"LINESTRING(8565800.069935534 5351651.339421339,8565795.823433964 5351660.086084633)",3009,18835,1730
2640232915,6294518416,"LINESTRING(8562982.940793067 5358906.897483544,8562838.559739642 5358907.481049137)",11462,11306,5173
8634145816,662857616,"LINESTRING(8562638.12486547 5359816.720726494,8562616.892357614 5359819.055217506)",12491,10497,6244
297178224,8663770863,"LINESTRING(8564229.71365443 5357989.577645177,8564188.947239345 5358218.899121684)",10334,12740,6607
4874618659,5344051329,"LINESTRING(8566325.786830073 5350657.188924138,8566324.088229446 5350672.931242421)",2803,19948,5100
260540363,260540361,"LINESTRING(8565161.396099197 5356423.57398844,8565081.561869653 5356423.57398844)",7878,14653,4071
299387530,299387527,"LINESTRING(8569721.289486563 5353381.589444586,8569801.97301642 5353401.418913071)",2732,20124,5626
295844144,295844399,"LINESTRING(8567282.098983953 5353131.391840213,8567265.96227798 5353283.025948868)",2978,18450,545
299446234,299253655,"LINESTRING(8567141.11513178 5357521.0325139575,8567203.963355038 5357503.528171951)",7665,15468,6837
2561336657,297454588,"LINESTRING(8568755.635029227 5355023.495904211,8568823.57905437 5355152.994283099)",4342,18221,4203
2279350200,2562561521,"LINESTRING(8564473.462844629 5356047.282296481,8564371.546806917 5356037.948122414)",8111,14476,4315
2926313741,297407911,"LINESTRING(8568865.19476977 5354315.369981459,8568845.66086254 5354331.701767863)",3536,18790,3263
6294517469,6294517475,"LINESTRING(8563208.005376354 5358424.301275591,8563146.00645341 5358473.318369204)",10946,11834,5236
2281408499,2186433224,"LINESTRING(8566548.303512415 5353354.178190089,8566531.317506129 5353491.818496024)",3922,17815,1331
4234177075,4234173460,"LINESTRING(8568146.68670389 5351103.814661861,8569164.99778071 5351127.137743483)",1730,21323,6504
5336774922,5336774929,"LINESTRING(8565422.980595995 5350909.652275818,8565419.583394736 5350940.5547269)",3562,19229,5295
905405930,905405925,"LINESTRING(8565973.327199647 5350607.046902619,8565992.861106876 5350609.379083678)",3317,19817,6841
260540415,260540430,"LINESTRING(8565318.516657338 5355742.7596993875,8565207.258316167 5355736.342663785)",7316,15248,4211
2280852240,27519147,"LINESTRING(8563955.389652917 5357528.617739059,8563937.55434632 5357560.125663391)",9529,13042,4252
4077233222,4077233230,"LINESTRING(8564395.327215716 5351258.331166595,8564400.423017602 5351204.104327499)",4444,18476,5945
5344051328,260542133,"LINESTRING(8566466.770682244 5350670.599045441,8566418.36056433 5350665.934653231)",2694,20007,4841
2195100111,2281409232,"LINESTRING(8568426.955807602 5356506.418545084,8568503.392835887 5356696.030342604)",6069,16987,6527
6552126401,6552035371,"LINESTRING(8563624.16253035 5352059.525801097,8563604.62862312 5352057.776392698)",5750,17341,6675
260542004,260542031,"LINESTRING(8567196.319652209 5350743.480477304,8567026.459589355 5350727.154986969)",2082,20306,3481
295841104,5336442355,"LINESTRING(8567246.428370751 5352404.165669449,8567220.100061009 5352401.833038608)",2207,19094,330
2281408434,7514719718,"LINESTRING(8567814.610281006 5355624.920296824,8567817.158181949 5355645.337908175)",5118,17143,3074
3719627469,260540460,"LINESTRING(8564834.415478198 5355417.829914079,8564798.744864998 5355580.5850664815)",7477,15101,4281
6208954948,6208954950,"LINESTRING(8564447.983835202 5351415.182619559,8564504.037655942 5351420.430483387)",4528,18342,5699
6580697069,6580697067,"LINESTRING(8565971.62859902 5351011.105990288,8565936.807286132 5351030.930408477)",3063,19435,3932
6557095798,2251227643,"LINESTRING(8563189.320769439 5359032.948502248,8563286.990305582 5358875.968559469)",11472,11638,6753
3667231931,3667231925,"LINESTRING(8562765.519912612 5359048.121425276,8562757.876209784 5359347.499931753)",12230,10931,6924
2195099988,2195100119,"LINESTRING(8566291.814817503 5352824.048745973,8566259.54140556 5353211.874251719)",3960,17861,1632
260539921,2187811789,"LINESTRING(8569363.734054253 5352156.326911693,8569692.413275877 5352432.740444708)",1496,20723,2941
297454625,297454571,"LINESTRING(8568250.30134223 5355281.911126454,8568308.903063918 5355404.9962955825)",4575,17669,3014
8393002287,295847039,"LINESTRING(8567729.680249577 5354258.208954809,8567727.981648948 5354269.874441931)",3405,18036,577
