vid,from,WKT,cost_before,cost_remain,visit_number
2201604689,2201605186,"LINESTRING(8561074.562986882 5354464.690238614,8561004.071060797 5354495.604497542)",5752,14454,976
3793104520,296031117,"LINESTRING(8559494.864402322 5358644.2966824705,8559522.042012379 5358616.869915405)",529,18758,16
7236298927,3958308458,"LINESTRING(8562520.9214221 5350910.235339984,8562525.167923672 5350865.9225675315)",9576,10587,910
2261287090,297162023,"LINESTRING(8562365.499464586 5352854.957554413,8562278.021532217 5353050.910124805)",7788,12558,1233
1394839487,1394839490,"LINESTRING(8562140.434881303 5348493.747981853,8562082.682459932 5348365.508038133)",11823,8987,2554
2371457460,1382562023,"LINESTRING(8563528.191594835 5348771.218632803,8563533.287396722 5348744.986809767)",12546,8284,2613
2629465432,2629465438,"LINESTRING(8563903.582333747 5353056.742109775,8563906.13023469 5353046.244539462)",9150,11811,3098
2267608736,2267609130,"LINESTRING(8562523.469323043 5353313.3530671215,8562548.948332472 5353379.256568719)",8292,12710,3258
633440808,301525275,"LINESTRING(8558905.449984211 5353463.240468412,8559085.50165084 5353558.3064917475)",6229,14826,3486
2251284067,9620073593,"LINESTRING(8563551.122703321 5348151.001535099,8563553.670604264 5348135.846371251)",13146,7801,3038
2021401895,2021401897,"LINESTRING(8560331.425211886 5358519.418014437,8560365.397224458 5358518.250931992)",1973,18274,1047
2267608718,2267609109,"LINESTRING(8563157.047357496 5353047.410935578,8563230.936484838 5353046.244539462)",8471,12098,1868
296027850,296027827,"LINESTRING(8559700.395078378 5357983.15905925,8559619.711548522 5357752.676409301)",1694,17958,405
3793382772,533461139,"LINESTRING(8562117.503772818 5347604.848319166,8562129.393977217 5347464.380792818)",12772,8361,3868
2188087299,256225993,"LINESTRING(8564150.728725202 5350449.04299679,8564174.509134002 5350186.097792887)",11942,9129,3536
6842730516,6842730577,"LINESTRING(8561405.790109452 5351223.929156767,8561336.996783994 5351214.016736853)",9059,11584,2094
2021401901,2021401903,"LINESTRING(8560337.370314088 5358700.901117061,8560384.081831371 5358688.062967664)",2116,18417,1732
296027819,296027846,"LINESTRING(8559595.081839407 5358026.922232989,8559504.206705779 5358063.09994544)",1662,18285,652
6494902332,6494902331,"LINESTRING(8561265.655557593 5354601.180382638,8561274.148560738 5354562.099666727)",5970,14370,1224
2261286835,2187689305,"LINESTRING(8561674.169008764 5351863.594104535,8561811.755659675 5351874.67346544)",8246,11823,782
6512368951,6512368950,"LINESTRING(8563498.466083836 5348741.489238948,8563501.863285094 5348721.669695784)",12538,8285,2585
297162471,2200689405,"LINESTRING(8561871.206681676 5357558.37522035,8561869.508081047 5357235.132386547)",4412,16466,2745
1740111053,1816089404,"LINESTRING(8562301.801941017 5348675.035643005,8562137.88698036 5348712.342866541)",11704,9188,2794
3605629894,2251284067,"LINESTRING(8563553.670604264 5348135.846371251,8563553.670604264 5348125.354349192)",13156,7793,3049
7580378247,296027735,"LINESTRING(8558824.766454354 5354993.163211162,8558769.561933927 5354838.5846770415)",4807,16019,2592
292229525,297173747,"LINESTRING(8562235.556516502 5351312.558321633,8562292.45963756 5351318.389217331)",8957,11091,764
297162562,297162561,"LINESTRING(8560300.850400573 5357474.354341818,8560483.449968142 5357537.369929555)",2216,17350,284
2259716260,2259716004,"LINESTRING(8561918.767499276 5352674.17164017,8561824.49516439 5352628.684124454)",7501,12439,648
4750577218,3184454140,"LINESTRING(8559212.89669798 5358863.13016837,8559098.241155552 5358832.784950777)",119,19154,4
2187689305,2259716267,"LINESTRING(8561642.744897135 5352537.709760054,8561674.169008764 5351863.594104535)",8108,11894,716
296031341,296031209,"LINESTRING(8559333.497342609 5359141.4938042695,8559272.34771998 5359320.071090484)",603,19494,823
2200504769,2200504372,"LINESTRING(8559972.171178946 5358336.1878641285,8560087.676021688 5358295.340870519)",1265,18205,147
6476883906,1140348187,"LINESTRING(8561932.356304305 5350598.884273519,8561940.849307448 5350506.763669907)",9621,10654,1105
260382559,296399881,"LINESTRING(8562659.357373329 5349519.148150078,8562858.942947183 5349539.552369382)",11109,9326,1436
6842730511,6842730506,"LINESTRING(8561410.036611022 5351498.56569484,8561270.75135948 5351463.579698164)",8901,11820,2341
297136595,3524840622,"LINESTRING(8561411.73521165 5349978.545405051,8561415.981713222 5349926.658031161)",10387,10563,3061
7007310828,6512416621,"LINESTRING(8564113.359511375 5350714.3278360795,8564115.907412317 5350689.256637653)",11425,9598,3363
3605629705,3605629702,"LINESTRING(8562522.620022729 5348057.739379525,8562621.9881595 5348065.899780845)",12663,8390,3477
297136569,3589037978,"LINESTRING(8561527.240054393 5350765.636545702,8561531.486555964 5350725.405828989)",9425,11084,1640
1865214220,1865214247,"LINESTRING(8563367.673835438 5350107.390584253,8563382.961241094 5349990.788535446)",11270,9379,2109
4361830314,4361827843,"LINESTRING(8559206.102295466 5355524.582972282,8559224.78690238 5355521.082852588)",4013,16294,1169
2200689363,2200690611,"LINESTRING(8559968.77397769 5357224.046640235,8559910.172256004 5357044.342701127)",2779,17200,678
5830273150,5830273149,"LINESTRING(8560544.59959077 5357844.285284911,8560652.460730685 5357742.173538547)",2140,17453,323
3741065804,259988462,"LINESTRING(8561803.262656534 5349962.804261062,8561754.85253862 5349958.1402235115)",10067,10357,1403
296027636,296027552,"LINESTRING(8559081.255149268 5355714.758121981,8558945.367098982 5355333.24502746)",4282,16306,1930
8008081137,297439838,"LINESTRING(8563436.467160894 5349593.769512259,8563459.39826938 5349340.75888027)",11936,8804,2399
6889126098,6889126099,"LINESTRING(8561291.983867336 5351421.013579551,8561300.47687048 5351426.261446667)",9081,11772,2674
2484549198,9620060589,"LINESTRING(8563504.411186036 5348696.603863382,8563496.767483208 5348695.438012354)",12571,8268,2641
2198752316,2198752357,"LINESTRING(8559048.981737325 5356228.133767863,8558857.039866297 5356294.641322283)",3724,17138,2701
3489630028,3605539399,"LINESTRING(8562320.48654793 5348576.521974429,8562322.185148558 5348548.541950942)",12170,8942,3773
3725006322,242093404,"LINESTRING(8562320.48654793 5348630.150587814,8562606.700753843 5348652.301626968)",11802,8818,2041
260723696,6512368946,"LINESTRING(8563402.495148322 5349846.787020873,8563411.837451778 5349847.953016095)",11427,9245,2202
6485572922,2201604689,"LINESTRING(8561004.071060797 5354495.604497542,8560861.388607997 5354430.859657881)",5909,14475,1316
297162023,2267608632,"LINESTRING(8562127.69537659 5352790.224129856,8562365.499464586 5352854.957554413)",7554,12345,604
2371452192,256225545,"LINESTRING(8563483.17867818 5349076.096130784,8563514.602789808 5348768.886912207)",12508,8314,2581
260730728,9620073592,"LINESTRING(8563606.32722375 5348157.413342614,8563608.875124693 5348141.092386715)",13161,7769,2933
1020210795,1816081993,"LINESTRING(8561963.780415934 5348183.643510246,8561861.86437822 5348143.423950091)",12147,9002,3923
259994908,297442184,"LINESTRING(8562873.381052526 5351369.701256996,8563061.925722295 5351388.360250648)",9678,10729,1365
2200688775,2200688768,"LINESTRING(8562062.299252389 5356205.964688728,8562008.79333259 5356209.465066131)",5333,15477,2556
6476883914,7007310831,"LINESTRING(8563317.565116895 5350636.199207842,8563315.017215952 5350738.232995145)",10733,10043,2471
2187812068,4230603096,"LINESTRING(8564170.262632431 5350450.792102839,8564338.42409466 5350467.117108467)",11867,9297,3998
3813945946,3813945924,"LINESTRING(8562100.517766532 5348530.4715637965,8562118.353073131 5348521.72784067)",12115,9069,4110
5830273116,3505709862,"LINESTRING(8559840.529630233 5358636.126998715,8559838.831029605 5358612.785084678)",964,18602,286
6114008613,6485686959,"LINESTRING(8562525.167923672 5348037.338407516,8562865.737349696 5348070.562870525)",12925,8220,3905
7589040050,7589040028,"LINESTRING(8558964.90100621 5356002.945053081,8558930.079693327 5355900.27014288)",3868,16774,2090
3793090733,3793090726,"LINESTRING(8559297.82672941 5356196.630355427,8559271.498419667 5356507.001960072)",3588,17082,2196
8918226018,2187811936,"LINESTRING(8562366.348764902 5350044.425296494,8562326.43165013 5350040.927237439)",10320,10050,1290
2382243966,2382244001,"LINESTRING(8561010.016162997 5355538.000109973,8560995.578057654 5355616.753264831)",4411,15421,546
2267609089,2267608934,"LINESTRING(8562079.285258675 5352771.5623253165,8562055.504849875 5352854.3743683975)",7343,12505,558
6512368957,6512368955,"LINESTRING(8563587.642616836 5348030.926682687,8563606.32722375 5347975.552879258)",13294,7645,2976
6494902353,2201605174,"LINESTRING(8561319.161477394 5354006.2380029,8561472.884834278 5353788.685239738)",5931,13606,244
8202703473,8202703474,"LINESTRING(8558953.860102126 5354566.766012236,8558951.312201183 5354553.93356772)",4962,15683,2099
6789434395,6789434394,"LINESTRING(8560529.312185114 5356562.42655072,8560532.709386371 5356545.507430133)",2981,16457,129
9279952004,256225449,"LINESTRING(8563931.609244118 5347636.322661306,8563939.252946947 5347642.151254859)",13775,7175,3059
4962396558,297169307,"LINESTRING(8559077.85794801 5352491.056584835,8559122.870864667 5352483.475465952)",7121,13996,3800
4835508610,4835508611,"LINESTRING(8559764.092601947 5358337.938453578,8559843.926831491 5358292.423234984)",994,18318,30
2267608733,2267609109,"LINESTRING(8563157.047357496 5353047.410935578,8563182.526366925 5353099.315710789)",8453,12167,2043
4305701388,2201604767,"LINESTRING(8562031.724441076 5354889.3328182595,8562042.76534516 5354874.749990714)",6748,14267,3328
6411673858,6411673843,"LINESTRING(8564118.45531326 5347246.398038851,8564154.125926461 5347213.759349142)",14380,6712,3667
7206209703,5228129027,"LINESTRING(8564404.669519173 5347365.879932475,8564397.025816344 5347378.702470689)",14459,6678,3880
2631726013,2383207703,"LINESTRING(8559037.940833239 5354563.266252886,8559074.460746752 5354559.183201973)",4937,15611,1792
6842730523,6889126118,"LINESTRING(8561458.446728937 5351397.1066668,8561332.750282422 5351339.963563179)",8971,11685,2137
344597643,256225449,"LINESTRING(8563931.609244118 5347636.322661306,8563760.050580634 5347474.872070111)",14001,7171,4041
2021401865,2021401867,"LINESTRING(8560387.47903263 5358102.19537357,8560428.245447716 5358072.436152145)",1740,17849,317
297136586,297136585,"LINESTRING(8561893.288489847 5351022.184336424,8561916.219598334 5350767.3857112415)",9359,10873,1016
2187689325,2259715798,"LINESTRING(8561917.068898646 5351888.085341023,8562021.532837303 5351776.125928915)",8350,11622,674
2021401888,2021401889,"LINESTRING(8560332.274512202 5358352.52671181,8560340.767515345 5358352.52671181)",1785,18138,624
4704023600,259994951,"LINESTRING(8562999.926799353 5352000.629232505,8563005.02260124 5351949.313714217)",9124,11240,1267
3949693772,3817485693,"LINESTRING(8562305.199142274 5350505.014553342,8562217.721209902 5350495.102899013)",9921,10473,1345
2259716321,2259716267,"LINESTRING(8561642.744897135 5352537.709760054,8561508.55544748 5351839.686054892)",8272,11973,1041
1394799022,341788440,"LINESTRING(8562003.697530704 5348145.172623007,8561998.601728817 5348136.429261712)",12068,8895,3105
2259716285,2259715973,"LINESTRING(8560869.88161114 5352329.521772526,8560873.278812397 5352322.523937885)",8226,12741,3120
5263363793,5263363790,"LINESTRING(8563801.666296035 5348751.399026353,8563865.363819605 5348594.009531807)",13043,7962,3269
2268169159,2268169229,"LINESTRING(8561869.508081047 5353395.003492172,8562068.244354589 5353589.217739264)",6912,13128,749
3489630032,3489630031,"LINESTRING(8562318.787947303 5348596.924127899,8562382.485470872 5348606.250841519)",12186,8941,3840
9279952008,6505317015,"LINESTRING(8564273.02797046 5347230.078679698,8564282.370273916 5347221.919010844)",14336,6633,3132
2382243980,2382243978,"LINESTRING(8560927.634032512 5355518.166087183,8560955.660942882 5355524.582972282)",4275,15361,393
6556690830,2187647491,"LINESTRING(8563615.669527207 5351765.046685328,8563626.710431293 5351638.510996712)",10066,10666,2378
4605558882,3170068459,"LINESTRING(8563484.877278809 5348694.272161473,8563343.044126322 5348692.523385423)",12725,8362,3613
5830273141,2382243943,"LINESTRING(8561886.494087333 5356868.726297027,8562038.51884359 5356952.158261595)",4710,16139,2665
2562659037,297162501,"LINESTRING(8560828.265895741 5357686.741917174,8560801.088285683 5357569.461365174)",2401,17231,383
6512368946,1865214231,"LINESTRING(8563399.097947067 5349846.204023317,8563402.495148322 5349846.787020873)",11418,9249,2178
2914356621,2251284253,"LINESTRING(8562075.888057418 5347843.239966714,8562109.010769675 5347699.854527887)",12536,8526,3508
4343355573,7007310830,"LINESTRING(8564149.030124575 5350718.409200354,8564220.371350974 5350725.988881612)",11508,9582,3640
4305701378,2201605067,"LINESTRING(8561228.286343766 5354602.346973698,8561278.395062309 5354622.76234089)",5187,14420,343
533461139,2914356621,"LINESTRING(8562109.010769675 5347699.854527887,8562117.503772818 5347604.848319166)",12631,8459,3645
6768847587,6768801227,"LINESTRING(8562553.194834042 5352713.244427347,8562554.044134358 5352684.668790756)",8330,12102,1431
3837007264,256225433,"LINESTRING(8563588.49191715 5348138.760823921,8563590.19051778 5348128.851688565)",13153,7772,2922
8865197886,8865197884,"LINESTRING(8559910.172256004 5358021.087131258,8559958.582373919 5358008.8334295405)",1361,18014,58
2188087335,253897509,"LINESTRING(8563340.49622538 5350625.704367445,8563359.180832295 5350386.658429334)",10894,9722,2029
2259716315,2259716453,"LINESTRING(8562198.187302673 5352256.04477124,8562208.378906446 5352096.263453432)",8124,11783,612
2187689352,2259715852,"LINESTRING(8561973.12271939 5351900.914109668,8562032.57374139 5351858.929114417)",8311,11684,708
6889126120,6889126118,"LINESTRING(8561458.446728937 5351397.1066668,8561402.392908193 5351314.890679475)",8951,11622,1877
8953935205,8953935204,"LINESTRING(8562886.120557241 5349224.166433471,8562779.958017955 5349212.507269101)",11530,9122,2116
2267609181,2267609098,"LINESTRING(8563050.884818211 5352576.781974265,8562970.201288354 5352552.288925275)",8922,11782,2301
2259716414,6485580124,"LINESTRING(8560869.88161114 5354407.528294565,8561354.832090594 5353335.515254506)",7175,13287,1500
4404606434,3725006322,"LINESTRING(8562606.700753843 5348652.301626968,8562671.247577729 5348659.296702914)",11867,8780,2107
7589235698,296028110,"LINESTRING(8558755.123828584 5355398.579492973,8558660.8514937 5355131.411094768)",4682,16317,3235
6411673844,6411673843,"LINESTRING(8564118.45531326 5347246.398038851,8564102.31860729 5347195.10872067)",14386,6733,3809
2200691149,2200689692,"LINESTRING(8560271.124889573 5356184.962451972,8560003.595290575 5356397.9039938655)",3934,16598,1730
6856626837,6856626835,"LINESTRING(8561467.789032394 5351242.5878581805,8561469.487633022 5351232.675418397)",8925,11516,1451
3817485693,7155812660,"LINESTRING(8562359.554362388 5350513.760139456,8562305.199142274 5350505.014553342)",9833,10427,1080
297169307,296027435,"LINESTRING(8559083.803050209 5352586.695845756,8559077.85794801 5352491.056584835)",7074,14033,3748
3505709874,3505709871,"LINESTRING(8559837.98172929 5359174.757940797,8559955.185172662 5359136.241583063)",1408,19011,1385
3205286135,3411364201,"LINESTRING(8564165.166830545 5347397.353466883,8564217.82345003 5347342.56627187)",14175,6766,3008
6889086465,292229495,"LINESTRING(8561866.960180104 5351275.823762733,8561868.658780733 5351260.663510847)",8863,11293,895
260730715,259994906,"LINESTRING(8562605.002153214 5350047.340346711,8562632.17976327 5349786.738464426)",10660,9660,1180
2251284253,2914352671,"LINESTRING(8562057.203450503 5347886.955478736,8562075.888057418 5347843.239966714)",12388,8644,3408
2021401940,2021401931,"LINESTRING(8560429.944048343 5359006.10416062,8560472.409064058 5359118.734200471)",2241,18765,3278
260711893,8974100814,"LINESTRING(8562494.593112357 5348048.9961003335,8562496.291712986 5348034.423986592)",12558,8459,3334
3793021257,2201604768,"LINESTRING(8561021.057067083 5354515.436340371,8560934.428435026 5354475.189409372)",5188,14473,415
260382526,4284624664,"LINESTRING(8563805.912797606 5349811.224236788,8563821.200203264 5349632.829370018)",12066,8839,2837
2261287686,2261287131,"LINESTRING(8562424.101186274 5351970.8895226605,8562926.886972327 5352020.4557585325)",9024,11341,1272
4361846582,4361849143,"LINESTRING(8559188.266988868 5355333.24502746,8559168.733081639 5355229.410838874)",4310,16090,1352
3029437502,3029437500,"LINESTRING(8559485.522098865 5354201.0482793385,8559534.781517092 5354262.291873638)",5472,15095,1859
6889086471,6856626834,"LINESTRING(8561330.202381479 5351224.5122406185,8561122.973104795 5351196.524256878)",9263,11707,3134
2371452876,6512368951,"LINESTRING(8563501.863285094 5348721.669695784,8563369.372436065 5348708.262381687)",12671,8358,3384
2259716121,2259716383,"LINESTRING(8561844.02907162 5353204.875753518,8561822.796563763 5353206.042169521)",6657,12926,305
1428169732,4144547322,"LINESTRING(8564171.111932745 5351495.067089254,8564246.699660717 5351502.647403019)",10849,10265,3781
297439828,297173738,"LINESTRING(8562948.968780497 5350591.887739986,8562974.447789926 5350340.016035234)",10524,9899,1398
4305612244,4305616935,"LINESTRING(8559047.283136697 5354649.594034477,8559062.570542352 5354647.844139058)",4828,15688,1667
4361827842,4305625462,"LINESTRING(8559186.568388237 5355550.83391196,8559209.499496724 5355547.917137226)",3970,16325,1142
2201605254,2200689759,"LINESTRING(8562167.61249136 5355081.244958588,8562275.473631274 5355053.828696157)",6208,14321,1723
6556690811,256226294,"LINESTRING(8563207.156076038 5352021.622026085,8563395.700745808 5352039.116056908)",9469,11128,1973
2201605391,6768438953,"LINESTRING(8561038.892373683 5355021.745938461,8561066.06998374 5354964.58057168)",4666,14822,175
2200689622,2200688696,"LINESTRING(8560250.74168203 5355985.443567808,8560192.139960345 5355750.34347444)",4183,15948,862
2200504823,6531693592,"LINESTRING(8560167.510251231 5357939.396091451,8560192.139960345 5357856.538769819)",1620,17769,84
297173741,7007274384,"LINESTRING(8562752.7804079 5350584.308167928,8562755.328308841 5350573.230342945)",10078,10216,1140
7589120290,7589118868,"LINESTRING(8558814.574850583 5355567.167867368,8558797.588844297 5355519.332793234)",4271,16543,2564
2200690963,2200688775,"LINESTRING(8562008.79333259 5356209.465066131,8561967.17761719 5356197.797146576)",5376,15484,2692
7007285611,2433764288,"LINESTRING(8558853.64266504 5358471.567754268,8558848.546863155 5358459.313458949)",2195,18960,3953
2200690564,2200691566,"LINESTRING(8560107.209928917 5356609.100146371,8560029.074300004 5356705.948604548)",3149,16849,710
3605629750,3605629792,"LINESTRING(8562497.990313616 5348026.263612858,8562544.7018309 5347596.10546523)",12999,8128,3846
2259715879,2259716194,"LINESTRING(8561145.054912968 5352306.778829182,8561027.002169281 5352258.9605142055)",8228,12597,2590
3505709871,3505709867,"LINESTRING(8559811.653419547 5359095.974652382,8559837.98172929 5359174.757940797)",1285,19099,1318
254854094,6889086473,"LINESTRING(8561123.822405111 5351183.696459124,8561100.891296625 5351180.197971895)",9297,11709,3280
2201604996,2201604697,"LINESTRING(8562304.34984196 5357327.903097324,8562345.965557357 5357194.29022863)",4839,16238,3566
3525974883,3525974882,"LINESTRING(8562558.290635929 5348996.81536196,8562716.260494385 5349013.720763386)",11576,9013,1933
2200690803,2200690038,"LINESTRING(8562079.285258675 5356287.640504687,8561934.054904932 5356293.4745189855)",5393,15585,3179
3589029393,3589029732,"LINESTRING(8561143.356312338 5350787.792666838,8561148.452114224 5350734.151622179)",9744,11340,3600
2200688717,2200690029,"LINESTRING(8560136.086139603 5356126.62315423,8560006.992491832 5356193.129982853)",3908,16422,1192
3817483951,3817485693,"LINESTRING(8562305.199142274 5350505.014553342,8562409.66308093 5350043.259276664)",10310,9999,1173
2912719117,2912719110,"LINESTRING(8564218.672750346 5351969.140130923,8564261.13776606 5351864.177228465)",10563,10587,3934
2198752327,3793090726,"LINESTRING(8559297.82672941 5356196.630355427,8559144.95267284 5356206.548084872)",3422,16902,1183
341788440,1394839485,"LINESTRING(8562047.011846732 5348260.002863358,8562003.697530704 5348145.172623007)",12058,8897,3077
6768948894,6165386799,"LINESTRING(8561736.167931706 5354762.171331458,8561666.525305934 5354516.019630506)",6757,14132,2780
8918233249,260734093,"LINESTRING(8562155.72228696 5350256.060314813,8562160.818088846 5350193.677040699)",9940,10273,996
2259716087,3793018425,"LINESTRING(8561538.28095848 5353705.864881221,8561808.35845842 5353357.094277154)",6478,13062,253
8199039983,296028017,"LINESTRING(8559140.706171267 5358173.9680052735,8559299.525330037 5358025.755212351)",2201,18356,1824
4401706938,4401707012,"LINESTRING(8562324.7330495 5348520.562011542,8562387.581272759 5348526.974073561)",12261,8881,3890
3411364215,6485649406,"LINESTRING(8564140.537121432 5347948.74041909,8564185.550038088 5347865.972007352)",13970,7190,3982
3184375546,3315121049,"LINESTRING(8558942.81919804 5353876.172334613,8558868.930070698 5353887.83734275)",5661,15218,2749
3793018423,2264400522,"LINESTRING(8561502.610345278 5353750.774420756,8561404.940809136 5353682.535335842)",6098,13552,403
2200504655,2200504850,"LINESTRING(8560054.553309431 5355774.84494379,8560097.86762546 5356046.115524212)",4601,16249,2667
619140041,260730713,"LINESTRING(8563024.556508468 5349818.22018358,8563216.498379495 5349826.382128147)",11234,9340,1881
2267609109,498719211,"LINESTRING(8563151.95155561 5353008.91994092,8563157.047357496 5353047.410935578)",8395,12132,1713
2200504400,2200504715,"LINESTRING(8560173.455353431 5355320.411525652,8560085.128120746 5355042.745549172)",4921,15412,1201
2636547246,2259715792,"LINESTRING(8561126.370306054 5352442.654162748,8561025.303568654 5352408.830932885)",8027,12718,2411
256212493,6889126109,"LINESTRING(8562130.243277531 5350524.837893662,8562131.092577845 5350512.011021575)",9620,10540,903
4750577621,4750577218,"LINESTRING(8559098.241155552 5358832.784950777,8559083.803050209 5358940.744348533)",231,19255,169
2382244009,2382243980,"LINESTRING(8560955.660942882 5355524.582972282,8560982.838552939 5355531.583215619)",4303,15353,411
5581501030,296027824,"LINESTRING(8559671.518867692 5358098.694283754,8559738.61359252 5358068.351560558)",1357,18173,228
1865214247,1865214235,"LINESTRING(8563202.909574468 5350095.147300499,8563367.673835438 5350107.390584253)",11152,9485,2074
5773782835,6889086465,"LINESTRING(8561868.658780733 5351260.663510847,8561878.850384504 5351153.376280167)",8971,11202,925
2259715922,2259716151,"LINESTRING(8561633.402593678 5352573.28296332,8561640.196996192 5352557.537430348)",7412,12482,593
6494902334,6494902332,"LINESTRING(8561274.148560738 5354562.099666727,8561325.955879908 5354426.193380537)",6120,14226,1237
4230603099,297446478,"LINESTRING(8563903.582333747 5350960.962062166,8563925.66414192 5350715.493939975)",11202,9712,2871
6512416596,498719225,"LINESTRING(8563887.445627777 5353083.569287715,8563901.034432804 5353084.152488095)",9111,11848,3084
2371457458,256225431,"LINESTRING(8563518.849291379 5348723.418477307,8563522.246492635 5348698.935565875)",12579,8255,2623
5830273146,2200504702,"LINESTRING(8560308.494103402 5357955.734242006,8560456.272358086 5357921.307458247)",1827,17702,226
260099430,6476883905,"LINESTRING(8561748.907436421 5350488.106443487,8561750.606037049 5350475.279622017)",9502,10751,1066
6556672115,2259716392,"LINESTRING(8561242.72444911 5352112.008205973,8561115.329401966 5351822.775520278)",8721,12198,2898
299231790,256225990,"LINESTRING(8563768.543583777 5350142.954499813,8563988.512365175 5350164.526121356)",11775,9203,3181
2200691036,2200691135,"LINESTRING(8560414.656642687 5357112.022997875,8560327.178710315 5356991.249019949)",2558,16946,201
3605629792,260711893,"LINESTRING(8562496.291712986 5348034.423986592,8562497.990313616 5348026.263612858)",12566,8452,3343
2914352671,1816085340,"LINESTRING(8562025.779338876 5347959.815121539,8562057.203450503 5347886.955478736)",12340,8687,3375
7007310830,297171791,"LINESTRING(8564126.099016089 5350716.076991978,8564149.030124575 5350718.409200354)",11436,9608,3437
3905599324,3905599323,"LINESTRING(8564113.359511375 5351730.642802468,8564179.604935888 5351738.806424179)",10570,10507,3560
9279952003,9279952008,"LINESTRING(8564282.370273916 5347221.919010844,8564219.52205066 5347149.6479702685)",14436,6620,3488
2201605239,2201604757,"LINESTRING(8560988.78365514 5354916.748595927,8561049.083977453 5354584.848123186)",5016,14506,216
260545641,2259715850,"LINESTRING(8562058.052750818 5352092.1814849,8562100.517766532 5351907.911627291)",8302,11686,693
2188087313,7007322291,"LINESTRING(8562368.896665845 5350547.576483075,8562370.595266473 5350536.498701806)",9742,10413,893
6165361515,6165361512,"LINESTRING(8559415.03017278 5353812.598297309,8559371.715856751 5353790.434973573)",6019,14823,2647
6588315372,2261287508,"LINESTRING(8563884.897726834 5353103.981322742,8563884.048426518 5353113.312553667)",9115,11881,3224
6768939523,4305701378,"LINESTRING(8561278.395062309 5354622.76234089,8561648.689999336 5354761.004720358)",5582,14354,645
5830273149,5830273148,"LINESTRING(8560563.284197686 5357893.882823398,8560544.59959077 5357844.285284911)",1991,17593,311
297439830,7007326685,"LINESTRING(8563140.06135121 5350620.456951682,8563141.75995184 5350610.5451744255)",10461,10029,1602
6556690819,6556690804,"LINESTRING(8563286.141005266 5351719.563613025,8563290.387506837 5351688.075462409)",9671,10871,1773
2021401893,2021401894,"LINESTRING(8560365.397224458 5358386.371559042,8560530.161485428 5358385.788026148)",2009,18082,815
2631725943,2631725945,"LINESTRING(8559080.405848954 5354427.943234267,8559100.789056495 5354425.610096033)",5108,15489,1968
2201605406,2201605371,"LINESTRING(8561728.524228876 5357319.734569914,8561749.756736733 5357260.221229619)",4266,16539,2542
2200690329,2201605406,"LINESTRING(8561749.756736733 5357260.221229619,8561825.344464706 5357054.261334505)",4492,16320,2560
6733729918,6733729917,"LINESTRING(8558929.230393011 5353653.373486376,8558888.463977925 5353653.373486376)",5850,15026,2733
9315139562,4070481849,"LINESTRING(8559722.476886548 5357285.310140371,8559366.620054865 5356191.37979706)",3278,16766,761
2259715784,3793018423,"LINESTRING(8561404.940809136 5353682.535335842,8561387.95480285 5353428.247084754)",6412,13347,495
6789434394,260540542,"LINESTRING(8560444.382153686 5356978.996675026,8560529.312185114 5356562.42655072)",2964,16473,127
352708471,2259716103,"LINESTRING(8561691.15501505 5352572.1166266315,8561804.111956848 5352181.402062365)",7876,12079,661
5830273125,5830273134,"LINESTRING(8560229.509174174 5357650.565668765,8559981.513482405 5357552.540412593)",2104,17605,448
260734084,7236298927,"LINESTRING(8562525.167923672 5350865.9225675315,8562530.263725556 5350821.610006042)",9621,10548,914
3817483950,297439827,"LINESTRING(8562393.526374958 5350283.462445877,8562419.854684701 5350026.352005529)",10255,9980,1019
6476883911,297442344,"LINESTRING(8562920.092569811 5350861.258077439,8562948.119480183 5350602.965587174)",10260,10130,1331
8614245032,2200688696,"LINESTRING(8560250.74168203 5355985.443567808,8560362.849323515 5355945.190276643)",4061,16025,803
8202729918,4305594022,"LINESTRING(8559090.597452724 5355120.911183416,8559055.776139839 5354829.8350255)",4625,15837,1502
1816070766,243860469,"LINESTRING(8562280.56943316 5348961.255824675,8562349.362758616 5348971.748788765)",11249,9228,1562
1816089405,1394839511,"LINESTRING(8562294.158238187 5348837.67291528,8562307.747043215 5348675.035643005)",11466,9042,1637
2383207741,2383207740,"LINESTRING(8560237.152877003 5358863.13016837,8560260.933285803 5358927.322301124)",1871,18686,1828
3793090732,3793090733,"LINESTRING(8559271.498419667 5356507.001960072,8559281.690023437 5356505.2517152205)",3598,17075,2211
3504757941,2200504377,"LINESTRING(8560093.62112389 5358192.640650667,8560136.935439918 5358101.028343483)",1453,18010,144
2631726000,2631726008,"LINESTRING(8559118.624363096 5354553.350275209,8559192.513490438 5354544.01759999)",5055,15527,1900
2259715794,2259716310,"LINESTRING(8560985.386453882 5352374.424670016,8560927.634032512 5352351.681616937)",8156,12731,2772
3505596967,3505596966,"LINESTRING(8560559.037696114 5358392.20688998,8560589.612507429 5358399.792825673)",2639,18068,2311
296027801,296028119,"LINESTRING(8559239.225007722 5357724.085288941,8559257.060314324 5357853.621271948)",2677,18230,2842
3890243014,3890243021,"LINESTRING(8562061.449952075 5348227.943516699,8562084.381060561 5348116.611006508)",12097,8818,2879
6588315367,6588315368,"LINESTRING(8563892.541429663 5353013.002311594,8563871.308921807 5353011.252723943)",9161,11793,3075
6512416600,292229686,"LINESTRING(8563830.54250672 5351777.875284371,8564002.101170205 5351792.453259294)",10326,10632,3082
